task,directive,feedback_loop,learning,none,not_classified,task_iteration,validation
"direct, plan, or implement policies, objectives, or activities of organizations or businesses to ensure continuing operations, to maximize returns on investments, or to increase productivity.",,,,,1.0,,
"disassemble entertainment equipment and repair or replace loose, worn, or defective components and wiring, using hand tools and soldering irons.",,,,,1.0,,
discuss data presentation requirements with clients.,0.33333333333333326,,0.32456140350877194,,0.34210526315789475,,
"discuss filter options, lens choices, and the visual effects of objects being filmed with photography directors and video operators.",,,,,1.0,,
discuss illnesses and treatments with patients and family members.,,,0.6764705882352942,,0.32352941176470584,,
discuss job performance problems with employees to identify causes and issues and to work on resolving problems.,,,,,1.0,,
"discuss testing options and the associated risks, benefits and limitations with patients and families to assist them in making informed decisions.",,,0.8095238095238095,,0.19047619047619047,,
discuss the treatment of problems with clients.,0.03486997635933806,0.0768321513002364,0.5059101654846335,0.19326241134751768,,0.09101654846335698,0.09810874704491723
discuss translation requirements with clients and determine any fees to be charged for services provided.,0.2711864406779661,,0.2542372881355932,,0.2033898305084746,0.2711864406779661,
"discuss with the client the product, advertising themes and methods, and any changes that should be made in advertising copy.",,,,,1.0,,
"dispense herbal formulas and inform patients of dosages and frequencies, treatment duration, possible side effects and drug interactions.",0.21686746987951808,,0.5421686746987951,,0.2409638554216868,,
"display commercial, industrial, agricultural, and residential properties to clients and explain their features.",0.5,,,,0.1282051282051282,0.3717948717948718,
"disseminate information about nursing informatics science and practice to the profession, other health care professions, nursing students, and the public.",,,0.45454545454545453,,0.5454545454545454,,
"disseminate information regarding tools, reports, or metadata enhancements.",0.5118483412322274,,0.3933649289099526,,0.09478672985781991,,
"disseminate research by writing reports, publishing papers, or presenting at professional conferences.",,,0.8035714285714286,,0.19642857142857142,,
"disseminate research results through academic publications, written reports, or public presentations.",,,0.8556701030927835,,0.14432989690721648,,
"distinguish between homonyms and recognize inconsistencies and mistakes in medical terms, referring to dictionaries, drug references, and other sources on anatomy, physiology, and medicine.",,,,,1.0,,
"document account activities, generate reports, and keep records of business transactions with customers and suppliers.",,,,,1.0,,
"document activities and record information, such as the numbers of applications completed, presentations conducted, and persons assisted.",,,,,1.0,,
"document all database changes, modifications, or problems.",0.22865013774104687,0.3112947658402204,0.18732782369146006,,0.01928374655647383,0.13223140495867766,0.12121212121212119
"document and communicate database schemas, using accepted notations.",0.2494172494172494,0.10955710955710955,0.351981351981352,,0.030303030303030304,0.17715617715617715,0.08158508158508158
"document computer security and emergency measures policies, procedures, and tests.",0.35472370766488415,0.026737967914438502,0.1996434937611408,,0.023172905525846704,0.3493761140819964,0.04634581105169341
"document design processes including objectives, issues, and outcomes.",,,,,1.0,,
"document design specifications, installation instructions, and other system-related information.",0.4067796610169492,,,,0.16949152542372878,0.423728813559322,
"document findings of study and prepare recommendations for implementation of new systems, procedures, or organizational changes.",0.3309982486865149,0.020140105078809104,0.03415061295971979,,0.0070052539404553416,0.551663747810858,0.05604203152364273
document methods used and write technical reports containing information collected.,0.46236559139784944,,0.2903225806451613,,0.07526881720430108,0.17204301075268819,
"document non-destructive testing (ndt) methods, processes, or results.",,,,,1.0,,
document or review comprehensive patients' histories with an emphasis on occupation or environmental risks.,,,0.5438596491228072,,0.45614035087719296,,
"document physical supply chain processes, such as workflows, cycle times, position responsibilities, or system flows.",,,,,1.0,,
document procedures for hardware and software installation and use.,0.41025641025641024,,,,0.5897435897435898,,
"document robotic application development, maintenance, or changes.",0.4328358208955223,,,,0.14925373134328357,0.417910447761194,
"document security transactions, such as purchases, sales, conversions, redemptions, or payments, using computers, accounting ledgers, or certificate records.",0.5121951219512195,,,,0.4878048780487805,,
"document software defects, using a bug tracking system, and report defects to software developers.",0.26666666666666666,0.31875,0.1729166666666667,0.01597222222222222,,0.1097222222222222,0.11597222222222223
document technical functions and specifications for new or proposed content management systems.,0.4586466165413533,,0.12781954887218044,,0.04511278195488721,0.3684210526315789,
document technical specifications and operating standards for telecommunications equipment.,0.24183006535947713,,0.5098039215686274,,0.0718954248366013,0.17647058823529413,
"document, design, code, or test geographic information systems (gis) models, internet mapping solutions, or other applications.",0.4444444444444444,,,,0.2222222222222222,0.33333333333333326,
"draft and design layout of equipment, materials, and workspace to illustrate maximum efficiency using drafting tools and computer.",,,,,1.0,,
draft detailed dimensional drawings and design layouts for projects and to ensure conformance to specifications.,,,,,0.35555555555555557,0.6444444444444444,
"draft or proofread judicial opinions, decisions, or citations.",0.5609756097560976,,,,0.024390243902439025,0.4146341463414634,
draft speeches for company executives and arrange interviews and other forms of contact for them.,0.444954128440367,,,,0.04128440366972477,0.5137614678899083,
